type;trans_id;local_time;order_num;order_start_time;order_stop_time;delta_time;Stock;date
kill_order;120659;120659;30976732850;435173.335;435173.32;0.01500000001397;FR;20220412
send_order;120700;120700;30976733062;435173.62;435173.608;0.011999999987893;FR;20220412
kill_order;120700;120700;30976733062;435173.646;435173.623;0.022999999986496;FR;20220412
send_order;120700;120700;30976733181;435173.927;435173.914;0.01300000003539;FR;20220412
kill_order;120700;120700;30976733181;435173.948;435173.93;0.017999999981839;FR;20220412
send_order;120700;120700;30976733406;435174.253;435174.22;0.033000000054017;FR;20220412
kill_order;120700;120700;30976733406;435174.266;435174.257;0.0090000000200234;FR;20220412
send_order;120700;120700;30976733579;435174.534;435174.522;0.011999999987893;FR;20220412
kill_order;120700;120700;30976733579;435174.554;435174.538;0.01600000000326;FR;20220412
send_order;120701;120701;30976733699;435174.84;435174.827;0.01300000003539;FR;20220412
kill_order;120701;120701;30976733699;435174.879;435174.844;0.035000000032596;FR;20220412
send_order;120701;120701;30976733964;435175.147;435175.132;0.01500000001397;FR;20220412
kill_order;120701;120701;30976733964;435175.163;435175.15;0.012999999977183;FR;20220412
send_order;120701;120701;30976734122;435175.45;435175.438;0.011999999987893;FR;20220412
kill_order;120701;120701;30976734122;435175.49;435175.453;0.037000000011176;FR;20220412
send_order;120702;120702;30976734225;435175.757;435175.743;0.013999999966472;FR;20220412
kill_order;120702;120702;30976734225;435175.768;435175.761;0.0069999999832362;FR;20220412
